Posição,Idade,Overall,Valor (€),Valor (R$)
CA,20,82,65895200.0,395371200
CA,21,82,65895200.0,395371200
SAT,15,82,65895200.0,395371200
SAT,16,82,65895200.0,395371200
SAT,17,82,65895200.0,395371200
SAT,18,82,65895200.0,395371200
SAT,19,82,65895200.0,395371200
SAT,20,82,65895200.0,395371200
SAT,21,82,65895200.0,395371200
PTE,15,82,65895200.0,395371200
PTE,16,82,65895200.0,395371200
PTE,17,82,65895200.0,395371200
PTE,18,82,65895200.0,395371200
PTE,19,82,65895200.0,395371200
PTE,20,82,65895200.0,395371200
PTE,21,82,65895200.0,395371200
PTD,15,82,65895200.0,395371200
PTD,16,82,65895200.0,395371200
PTD,17,82,65895200.0,395371200
PTD,18,82,65895200.0,395371200
PTD,19,82,65895200.0,395371200
PTD,20,82,65895200.0,395371200
PTD,21,82,65895200.0,395371200
CA,22,97,65863000.0,395178000
CA,23,97,65863000.0,395178000
CA,24,97,65863000.0,395178000
CA,25,97,65863000.0,395178000
CA,26,97,65863000.0,395178000
CA,27,97,65863000.0,395178000
CA,28,97,65863000.0,395178000
SAT,22,97,65863000.0,395178000
SAT,23,97,65863000.0,395178000
SAT,24,97,65863000.0,395178000
SAT,25,97,65863000.0,395178000
SAT,26,97,65863000.0,395178000
SAT,27,97,65863000.0,395178000
SAT,28,97,65863000.0,395178000
PTE,22,97,65863000.0,395178000
PTE,23,97,65863000.0,395178000
PTE,24,97,65863000.0,395178000
PTE,25,97,65863000.0,395178000
PTE,26,97,65863000.0,395178000
PTE,27,97,65863000.0,395178000
PTE,28,97,65863000.0,395178000
PTD,22,97,65863000.0,395178000
PTD,23,97,65863000.0,395178000
PTD,24,97,65863000.0,395178000
PTD,25,97,65863000.0,395178000
PTD,26,97,65863000.0,395178000
PTD,27,97,65863000.0,395178000
PTD,28,97,65863000.0,395178000
VOL,15,92,65172800.0,391036800
VOL,16,92,65172800.0,391036800
VOL,17,92,65172800.0,391036800
VOL,18,92,65172800.0,391036800
VOL,19,92,65172800.0,391036800
VOL,20,92,65172800.0,391036800
VOL,21,92,65172800.0,391036800
MLG,15,92,65172800.0,391036800
MLG,16,92,65172800.0,391036800
MLG,17,92,65172800.0,391036800
MLG,18,92,65172800.0,391036800
MLG,19,92,65172800.0,391036800
MLG,20,92,65172800.0,391036800
MLG,21,92,65172800.0,391036800
MLD,15,92,65172800.0,391036800
MLD,16,92,65172800.0,391036800
MLD,17,92,65172800.0,391036800
MLD,18,92,65172800.0,391036800
MLD,19,92,65172800.0,391036800
MLD,20,92,65172800.0,391036800
MLD,21,92,65172800.0,391036800
MLE,15,92,65172800.0,391036800
MLE,16,92,65172800.0,391036800
MLE,17,92,65172800.0,391036800
MLE,18,92,65172800.0,391036800
MLE,19,92,65172800.0,391036800
MLE,20,92,65172800.0,391036800
MLE,21,92,65172800.0,391036800
MAT,15,92,65172800.0,391036800
MAT,16,92,65172800.0,391036800
MAT,17,92,65172800.0,391036800
MAT,18,92,65172800.0,391036800
MAT,19,92,65172800.0,391036800
MAT,20,92,65172800.0,391036800
MAT,21,92,65172800.0,391036800
CA,22,96,64512000.0,387072000
CA,23,96,64512000.0,387072000
CA,24,96,64512000.0,387072000
CA,25,96,64512000.0,387072000
CA,26,96,64512000.0,387072000
CA,27,96,64512000.0,387072000
CA,28,96,64512000.0,387072000
SAT,22,96,64512000.0,387072000
SAT,23,96,64512000.0,387072000
SAT,24,96,64512000.0,387072000
SAT,25,96,64512000.0,387072000
SAT,26,96,64512000.0,387072000
SAT,27,96,64512000.0,387072000
SAT,28,96,64512000.0,387072000
PTE,22,96,64512000.0,387072000
PTE,23,96,64512000.0,387072000
PTE,24,96,64512000.0,387072000
PTE,25,96,64512000.0,387072000
PTE,26,96,64512000.0,387072000
PTE,27,96,64512000.0,387072000
PTE,28,96,64512000.0,387072000
PTD,22,96,64512000.0,387072000
PTD,23,96,64512000.0,387072000
PTD,24,96,64512000.0,387072000
PTD,25,96,64512000.0,387072000
PTD,26,96,64512000.0,387072000
PTD,27,96,64512000.0,387072000
PTD,28,96,64512000.0,387072000
CA,15,81,64297800.0,385786800
CA,16,81,64297800.0,385786800
CA,17,81,64297800.0,385786800
CA,18,81,64297800.0,385786800
CA,19,81,64297800.0,385786800
CA,20,81,64297800.0,385786800
CA,21,81,64297800.0,385786800
SAT,15,81,64297800.0,385786800
SAT,16,81,64297800.0,385786800
SAT,17,81,64297800.0,385786800
SAT,18,81,64297800.0,385786800
SAT,19,81,64297800.0,385786800
SAT,20,81,64297800.0,385786800
SAT,21,81,64297800.0,385786800
PTE,15,81,64297800.0,385786800
PTE,16,81,64297800.0,385786800
PTE,17,81,64297800.0,385786800
PTE,18,81,64297800.0,385786800
PTE,19,81,64297800.0,385786800
PTE,20,81,64297800.0,385786800
PTE,21,81,64297800.0,385786800
PTD,15,81,64297800.0,385786800
PTD,16,81,64297800.0,385786800
PTD,17,81,64297800.0,385786800
PTD,18,81,64297800.0,385786800
PTD,19,81,64297800.0,385786800
PTD,20,81,64297800.0,385786800
PTD,21,81,64297800.0,385786800
VOL,15,91,63763700.0,382582200
VOL,16,91,63763700.0,382582200
VOL,17,91,63763700.0,382582200
VOL,18,91,63763700.0,382582200
VOL,19,91,63763700.0,382582200
VOL,20,91,63763700.0,382582200
VOL,21,91,63763700.0,382582200
MLG,15,91,63763700.0,382582200
MLG,16,91,63763700.0,382582200
MLG,17,91,63763700.0,382582200
MLG,18,91,63763700.0,382582200
MLG,19,91,63763700.0,382582200
MLG,20,91,63763700.0,382582200
MLG,21,91,63763700.0,382582200
MLD,15,91,63763700.0,382582200
MLD,16,91,63763700.0,382582200
MLD,17,91,63763700.0,382582200
MLD,18,91,63763700.0,382582200
MLD,19,91,63763700.0,382582200
MLD,20,91,63763700.0,382582200
MLD,21,91,63763700.0,382582200
MLE,15,91,63763700.0,382582200
MLE,16,91,63763700.0,382582200
MLE,17,91,63763700.0,382582200
MLE,18,91,63763700.0,382582200
MLE,19,91,63763700.0,382582200
MLE,20,91,63763700.0,382582200
MLE,21,91,63763700.0,382582200
MAT,15,91,63763700.0,382582200
MAT,16,91,63763700.0,382582200
MAT,17,91,63763700.0,382582200
MAT,18,91,63763700.0,382582200
MAT,19,91,63763700.0,382582200
MAT,20,91,63763700.0,382582200
MAT,21,91,63763700.0,382582200
CA,22,95,63175000.0,379050000
CA,23,95,63175000.0,379050000
CA,24,95,63175000.0,379050000
CA,25,95,63175000.0,379050000
CA,26,95,63175000.0,379050000
CA,27,95,63175000.0,379050000
CA,28,95,63175000.0,379050000
SAT,22,95,63175000.0,379050000
SAT,23,95,63175000.0,379050000
SAT,24,95,63175000.0,379050000
SAT,25,95,63175000.0,379050000
SAT,26,95,63175000.0,379050000
SAT,27,95,63175000.0,379050000
SAT,28,95,63175000.0,379050000
PTE,22,95,63175000.0,379050000
PTE,23,95,63175000.0,379050000
PTE,24,95,63175000.0,379050000
PTE,25,95,63175000.0,379050000
PTE,26,95,63175000.0,379050000
PTE,27,95,63175000.0,379050000
PTE,28,95,63175000.0,379050000
PTD,22,95,63175000.0,379050000
PTD,23,95,63175000.0,379050000
PTD,24,95,63175000.0,379050000
PTD,25,95,63175000.0,379050000
PTD,26,95,63175000.0,379050000
PTD,27,95,63175000.0,379050000
PTD,28,95,63175000.0,379050000
CA,15,80,62720000.0,376320000
CA,16,80,62720000.0,376320000
CA,17,80,62720000.0,376320000
CA,18,80,62720000.0,376320000
CA,19,80,62720000.0,376320000
CA,20,80,62720000.0,376320000
CA,21,80,62720000.0,376320000
SAT,15,80,62720000.0,376320000
SAT,16,80,62720000.0,376320000
SAT,17,80,62720000.0,376320000
SAT,18,80,62720000.0,376320000
SAT,19,80,62720000.0,376320000
SAT,20,80,62720000.0,376320000
SAT,21,80,62720000.0,376320000
PTE,15,80,62720000.0,376320000
PTE,16,80,62720000.0,376320000
PTE,17,80,62720000.0,376320000
PTE,18,80,62720000.0,376320000
PTE,19,80,62720000.0,376320000
PTE,20,80,62720000.0,376320000
PTE,21,80,62720000.0,376320000
PTD,15,80,62720000.0,376320000
PTD,16,80,62720000.0,376320000
PTD,17,80,62720000.0,376320000
PTD,18,80,62720000.0,376320000
PTD,19,80,62720000.0,376320000
PTD,20,80,62720000.0,376320000
PTD,21,80,62720000.0,376320000
VOL,15,90,62370000.0,374220000
VOL,16,90,62370000.0,374220000
VOL,17,90,62370000.0,374220000
VOL,18,90,62370000.0,374220000
VOL,19,90,62370000.0,374220000
VOL,20,90,62370000.0,374220000
VOL,21,90,62370000.0,374220000
MLG,15,90,62370000.0,374220000
MLG,16,90,62370000.0,374220000
MLG,17,90,62370000.0,374220000
MLG,18,90,62370000.0,374220000
MLG,19,90,62370000.0,374220000
MLG,20,90,62370000.0,374220000
MLG,21,90,62370000.0,374220000
MLD,15,90,62370000.0,374220000
MLD,16,90,62370000.0,374220000
MLD,17,90,62370000.0,374220000
MLD,18,90,62370000.0,374220000
MLD,19,90,62370000.0,374220000
MLD,20,90,62370000.0,374220000
MLD,21,90,62370000.0,374220000
MLE,15,90,62370000.0,374220000
MLE,16,90,62370000.0,374220000
MLE,17,90,62370000.0,374220000
MLE,18,90,62370000.0,374220000
MLE,19,90,62370000.0,374220000
MLE,20,90,62370000.0,374220000
MLE,21,90,62370000.0,374220000
MAT,15,90,62370000.0,374220000
MAT,16,90,62370000.0,374220000
MAT,17,90,62370000.0,374220000
MAT,18,90,62370000.0,374220000
MAT,19,90,62370000.0,374220000
MAT,20,90,62370000.0,374220000
MAT,21,90,62370000.0,374220000
CA,22,94,61852000.0,371112000
CA,23,94,61852000.0,371112000
CA,24,94,61852000.0,371112000
CA,25,94,61852000.0,371112000
CA,26,94,61852000.0,371112000
CA,27,94,61852000.0,371112000
CA,28,94,61852000.0,371112000
SAT,22,94,61852000.0,371112000
SAT,23,94,61852000.0,371112000
SAT,24,94,61852000.0,371112000
SAT,25,94,61852000.0,371112000
SAT,26,94,61852000.0,371112000
SAT,27,94,61852000.0,371112000
SAT,28,94,61852000.0,371112000
PTE,22,94,61852000.0,371112000
PTE,23,94,61852000.0,371112000
PTE,24,94,61852000.0,371112000
PTE,25,94,61852000.0,371112000
PTE,26,94,61852000.0,371112000
PTE,27,94,61852000.0,371112000
PTE,28,94,61852000.0,371112000
PTD,22,94,61852000.0,371112000
PTD,23,94,61852000.0,371112000
PTD,24,94,61852000.0,371112000
PTD,25,94,61852000.0,371112000
PTD,26,94,61852000.0,371112000
PTD,27,94,61852000.0,371112000
PTD,28,94,61852000.0,371112000
CA,15,79,61161800.0,366970800
CA,16,79,61161800.0,366970800
CA,17,79,61161800.0,366970800
CA,18,79,61161800.0,366970800
CA,19,79,61161800.0,366970800
CA,20,79,61161800.0,366970800
CA,21,79,61161800.0,366970800
SAT,15,79,61161800.0,366970800
SAT,16,79,61161800.0,366970800
SAT,17,79,61161800.0,366970800
SAT,18,79,61161800.0,366970800
SAT,19,79,61161800.0,366970800
SAT,20,79,61161800.0,366970800
SAT,21,79,61161800.0,366970800
PTE,15,79,61161800.0,366970800
PTE,16,79,61161800.0,366970800
PTE,17,79,61161800.0,366970800
PTE,18,79,61161800.0,366970800
PTE,19,79,61161800.0,366970800
PTE,20,79,61161800.0,366970800
PTE,21,79,61161800.0,366970800
PTD,15,79,61161800.0,366970800
PTD,16,79,61161800.0,366970800
PTD,17,79,61161800.0,366970800
PTD,18,79,61161800.0,366970800
PTD,19,79,61161800.0,366970800
PTD,20,79,61161800.0,366970800
PTD,21,79,61161800.0,366970800
VOL,15,89,60991700.0,365950200
VOL,16,89,60991700.0,365950200
VOL,17,89,60991700.0,365950200
VOL,18,89,60991700.0,365950200
VOL,19,89,60991700.0,365950200
VOL,20,89,60991700.0,365950200
VOL,21,89,60991700.0,365950200
MLG,15,89,60991700.0,365950200
MLG,16,89,60991700.0,365950200
MLG,17,89,60991700.0,365950200
MLG,18,89,60991700.0,365950200
MLG,19,89,60991700.0,365950200
MLG,20,89,60991700.0,365950200
MLG,21,89,60991700.0,365950200
MLD,15,89,60991700.0,365950200
MLD,16,89,60991700.0,365950200
MLD,17,89,60991700.0,365950200
MLD,18,89,60991700.0,365950200
MLD,19,89,60991700.0,365950200
MLD,20,89,60991700.0,365950200
MLD,21,89,60991700.0,365950200
MLE,15,89,60991700.0,365950200
MLE,16,89,60991700.0,365950200
MLE,17,89,60991700.0,365950200
MLE,18,89,60991700.0,365950200
MLE,19,89,60991700.0,365950200
MLE,20,89,60991700.0,365950200
MLE,21,89,60991700.0,365950200
MAT,15,89,60991700.0,365950200
MAT,16,89,60991700.0,365950200
MAT,17,89,60991700.0,365950200
MAT,18,89,60991700.0,365950200
MAT,19,89,60991700.0,365950200
MAT,20,89,60991700.0,365950200
MAT,21,89,60991700.0,365950200
CA,22,93,60543000.0,363258000
CA,23,93,60543000.0,363258000
CA,24,93,60543000.0,363258000
CA,25,93,60543000.0,363258000
CA,26,93,60543000.0,363258000
CA,27,93,60543000.0,363258000
CA,28,93,60543000.0,363258000
SAT,22,93,60543000.0,363258000
SAT,23,93,60543000.0,363258000
SAT,24,93,60543000.0,363258000
SAT,25,93,60543000.0,363258000
SAT,26,93,60543000.0,363258000
SAT,27,93,60543000.0,363258000
SAT,28,93,60543000.0,363258000
PTE,22,93,60543000.0,363258000
PTE,23,93,60543000.0,363258000
PTE,24,93,60543000.0,363258000
PTE,25,93,60543000.0,363258000
PTE,26,93,60543000.0,363258000
PTE,27,93,60543000.0,363258000
PTE,28,93,60543000.0,363258000
PTD,22,93,60543000.0,363258000
PTD,23,93,60543000.0,363258000
PTD,24,93,60543000.0,363258000
PTD,25,93,60543000.0,363258000
PTD,26,93,60543000.0,363258000
PTD,27,93,60543000.0,363258000
PTD,28,93,60543000.0,363258000
VOL,15,88,59628800.0,357772800
VOL,16,88,59628800.0,357772800
VOL,17,88,59628800.0,357772800
VOL,18,88,59628800.0,357772800
VOL,19,88,59628800.0,357772800
VOL,20,88,59628800.0,357772800
VOL,21,88,59628800.0,357772800
MLG,15,88,59628800.0,357772800
MLG,16,88,59628800.0,357772800
MLG,17,88,59628800.0,357772800
MLG,18,88,59628800.0,357772800
MLG,19,88,59628800.0,357772800
MLG,20,88,59628800.0,357772800
MLG,21,88,59628800.0,357772800
MLD,15,88,59628800.0,357772800
MLD,16,88,59628800.0,357772800
MLD,17,88,59628800.0,357772800
MLD,18,88,59628800.0,357772800
MLD,19,88,59628800.0,357772800
MLD,20,88,59628800.0,357772800
MLD,21,88,59628800.0,357772800
MLE,15,88,59628800.0,357772800
MLE,16,88,59628800.0,357772800
MLE,17,88,59628800.0,357772800
MLE,18,88,59628800.0,357772800
MLE,19,88,59628800.0,357772800
MLE,20,88,59628800.0,357772800
MLE,21,88,59628800.0,357772800
MAT,15,88,59628800.0,357772800
MAT,16,88,59628800.0,357772800
MAT,17,88,59628800.0,357772800
MAT,18,88,59628800.0,357772800
MAT,19,88,59628800.0,357772800
MAT,20,88,59628800.0,357772800
MAT,21,88,59628800.0,357772800
CA,15,78,59623200.0,357739200
CA,16,78,59623200.0,357739200
CA,17,78,59623200.0,357739200
CA,18,78,59623200.0,357739200
CA,19,78,59623200.0,357739200
CA,20,78,59623200.0,357739200
CA,21,78,59623200.0,357739200
SAT,15,78,59623200.0,357739200
SAT,16,78,59623200.0,357739200
SAT,17,78,59623200.0,357739200
SAT,18,78,59623200.0,357739200
SAT,19,78,59623200.0,357739200
SAT,20,78,59623200.0,357739200
SAT,21,78,59623200.0,357739200
PTE,15,78,59623200.0,357739200
PTE,16,78,59623200.0,357739200
PTE,17,78,59623200.0,357739200
PTE,18,78,59623200.0,357739200
PTE,19,78,59623200.0,357739200
PTE,20,78,59623200.0,357739200
PTE,21,78,59623200.0,357739200
PTD,15,78,59623200.0,357739200
PTD,16,78,59623200.0,357739200
PTD,17,78,59623200.0,357739200
PTD,18,78,59623200.0,357739200
PTD,19,78,59623200.0,357739200
PTD,20,78,59623200.0,357739200
PTD,21,78,59623200.0,357739200
CA,22,92,59248000.0,355488000
CA,23,92,59248000.0,355488000
CA,24,92,59248000.0,355488000
CA,25,92,59248000.0,355488000
CA,26,92,59248000.0,355488000
CA,27,92,59248000.0,355488000
CA,28,92,59248000.0,355488000
SAT,22,92,59248000.0,355488000
SAT,23,92,59248000.0,355488000
SAT,24,92,59248000.0,355488000
SAT,25,92,59248000.0,355488000
SAT,26,92,59248000.0,355488000
SAT,27,92,59248000.0,355488000
SAT,28,92,59248000.0,355488000
PTE,22,92,59248000.0,355488000
PTE,23,92,59248000.0,355488000
PTE,24,92,59248000.0,355488000
PTE,25,92,59248000.0,355488000
PTE,26,92,59248000.0,355488000
PTE,27,92,59248000.0,355488000
PTE,28,92,59248000.0,355488000
PTD,22,92,59248000.0,355488000
PTD,23,92,59248000.0,355488000
PTD,24,92,59248000.0,355488000
PTD,25,92,59248000.0,355488000
PTD,26,92,59248000.0,355488000
PTD,27,92,59248000.0,355488000
PTD,28,92,59248000.0,355488000
VOL,15,87,58281300.0,349687800
VOL,16,87,58281300.0,349687800
VOL,17,87,58281300.0,349687800
VOL,18,87,58281300.0,349687800
VOL,19,87,58281300.0,349687800
VOL,20,87,58281300.0,349687800
VOL,21,87,58281300.0,349687800
MLG,15,87,58281300.0,349687800
MLG,16,87,58281300.0,349687800
MLG,17,87,58281300.0,349687800
MLG,18,87,58281300.0,349687800
MLG,19,87,58281300.0,349687800
MLG,20,87,58281300.0,349687800
MLG,21,87,58281300.0,349687800
MLD,15,87,58281300.0,349687800
MLD,16,87,58281300.0,349687800
MLD,17,87,58281300.0,349687800
MLD,18,87,58281300.0,349687800
MLD,19,87,58281300.0,349687800
MLD,20,87,58281300.0,349687800
MLD,21,87,58281300.0,349687800
MLE,15,87,58281300.0,349687800
MLE,16,87,58281300.0,349687800
MLE,17,87,58281300.0,349687800
MLE,18,87,58281300.0,349687800
MLE,19,87,58281300.0,349687800
MLE,20,87,58281300.0,349687800
MLE,21,87,58281300.0,349687800
MAT,15,87,58281300.0,349687800
MAT,16,87,58281300.0,349687800
MAT,17,87,58281300.0,349687800
MAT,18,87,58281300.0,349687800
MAT,19,87,58281300.0,349687800
MAT,20,87,58281300.0,349687800
MAT,21,87,58281300.0,349687800
CA,15,77,58104200.0,348625200
CA,16,77,58104200.0,348625200
CA,17,77,58104200.0,348625200
CA,18,77,58104200.0,348625200
CA,19,77,58104200.0,348625200
CA,20,77,58104200.0,348625200
CA,21,77,58104200.0,348625200
SAT,15,77,58104200.0,348625200
SAT,16,77,58104200.0,348625200
SAT,17,77,58104200.0,348625200
SAT,18,77,58104200.0,348625200
SAT,19,77,58104200.0,348625200
SAT,20,77,58104200.0,348625200
SAT,21,77,58104200.0,348625200
PTE,15,77,58104200.0,348625200
PTE,16,77,58104200.0,348625200
PTE,17,77,58104200.0,348625200
PTE,18,77,58104200.0,348625200
PTE,19,77,58104200.0,348625200
PTE,20,77,58104200.0,348625200
PTE,21,77,58104200.0,348625200
PTD,15,77,58104200.0,348625200
PTD,16,77,58104200.0,348625200
PTD,17,77,58104200.0,348625200
PTD,18,77,58104200.0,348625200
PTD,19,77,58104200.0,348625200
PTD,20,77,58104200.0,348625200
PTD,21,77,58104200.0,348625200
CA,22,91,57967000.0,347802000
CA,23,91,57967000.0,347802000
CA,24,91,57967000.0,347802000
CA,25,91,57967000.0,347802000
CA,26,91,57967000.0,347802000
CA,27,91,57967000.0,347802000
CA,28,91,57967000.0,347802000
SAT,22,91,57967000.0,347802000
SAT,23,91,57967000.0,347802000
SAT,24,91,57967000.0,347802000
SAT,25,91,57967000.0,347802000
SAT,26,91,57967000.0,347802000
SAT,27,91,57967000.0,347802000
SAT,28,91,57967000.0,347802000
PTE,22,91,57967000.0,347802000
PTE,23,91,57967000.0,347802000
PTE,24,91,57967000.0,347802000
PTE,25,91,57967000.0,347802000
PTE,26,91,57967000.0,347802000
PTE,27,91,57967000.0,347802000
PTE,28,91,57967000.0,347802000
PTD,22,91,57967000.0,347802000
PTD,23,91,57967000.0,347802000
PTD,24,91,57967000.0,347802000
PTD,25,91,57967000.0,347802000
PTD,26,91,57967000.0,347802000
PTD,27,91,57967000.0,347802000
PTD,28,91,57967000.0,347802000
VOL,15,86,56949200.0,341695200
VOL,16,86,56949200.0,341695200
VOL,17,86,56949200.0,341695200
VOL,18,86,56949200.0,341695200
VOL,19,86,56949200.0,341695200
VOL,20,86,56949200.0,341695200
VOL,21,86,56949200.0,341695200
MLG,15,86,56949200.0,341695200
MLG,16,86,56949200.0,341695200
MLG,17,86,56949200.0,341695200
MLG,18,86,56949200.0,341695200
MLG,19,86,56949200.0,341695200
MLG,20,86,56949200.0,341695200
MLG,21,86,56949200.0,341695200
MLD,15,86,56949200.0,341695200
MLD,16,86,56949200.0,341695200
MLD,17,86,56949200.0,341695200
MLD,18,86,56949200.0,341695200
MLD,19,86,56949200.0,341695200
MLD,20,86,56949200.0,341695200
MLD,21,86,56949200.0,341695200
MLE,15,86,56949200.0,341695200
MLE,16,86,56949200.0,341695200
MLE,17,86,56949200.0,341695200
MLE,18,86,56949200.0,341695200
MLE,19,86,56949200.0,341695200
MLE,20,86,56949200.0,341695200
MLE,21,86,56949200.0,341695200
MAT,15,86,56949200.0,341695200
MAT,16,86,56949200.0,341695200
MAT,17,86,56949200.0,341695200
MAT,18,86,56949200.0,341695200
MAT,19,86,56949200.0,341695200
MAT,20,86,56949200.0,341695200
MAT,21,86,56949200.0,341695200
CA,22,90,56700000.0,340200000
CA,23,90,56700000.0,340200000
CA,24,90,56700000.0,340200000
CA,25,90,56700000.0,340200000
CA,26,90,56700000.0,340200000
CA,27,90,56700000.0,340200000
CA,28,90,56700000.0,340200000
SAT,22,90,56700000.0,340200000
SAT,23,90,56700000.0,340200000
SAT,24,90,56700000.0,340200000
SAT,25,90,56700000.0,340200000
SAT,26,90,56700000.0,340200000
SAT,27,90,56700000.0,340200000
SAT,28,90,56700000.0,340200000
PTE,22,90,56700000.0,340200000
PTE,23,90,56700000.0,340200000
PTE,24,90,56700000.0,340200000
PTE,25,90,56700000.0,340200000
PTE,26,90,56700000.0,340200000
PTE,27,90,56700000.0,340200000
PTE,28,90,56700000.0,340200000
PTD,22,90,56700000.0,340200000
PTD,23,90,56700000.0,340200000
PTD,24,90,56700000.0,340200000
PTD,25,90,56700000.0,340200000
PTD,26,90,56700000.0,340200000
PTD,27,90,56700000.0,340200000
PTD,28,90,56700000.0,340200000
CA,15,76,56604800.0,339628800
CA,16,76,56604800.0,339628800
CA,17,76,56604800.0,339628800
CA,18,76,56604800.0,339628800
CA,19,76,56604800.0,339628800
CA,20,76,56604800.0,339628800
CA,21,76,56604800.0,339628800
SAT,15,76,56604800.0,339628800
SAT,16,76,56604800.0,339628800
SAT,17,76,56604800.0,339628800
SAT,18,76,56604800.0,339628800
SAT,19,76,56604800.0,339628800
SAT,20,76,56604800.0,339628800
SAT,21,76,56604800.0,339628800
PTE,15,76,56604800.0,339628800
PTE,16,76,56604800.0,339628800
PTE,17,76,56604800.0,339628800
PTE,18,76,56604800.0,339628800
PTE,19,76,56604800.0,339628800
PTE,20,76,56604800.0,339628800
PTE,21,76,56604800.0,339628800
PTD,15,76,56604800.0,339628800
PTD,16,76,56604800.0,339628800
PTD,17,76,56604800.0,339628800
PTD,18,76,56604800.0,339628800
PTD,19,76,56604800.0,339628800
PTD,20,76,56604800.0,339628800
PTD,21,76,56604800.0,339628800
VOL,15,85,55632500.0,333795000
VOL,16,85,55632500.0,333795000
VOL,17,85,55632500.0,333795000
VOL,18,85,55632500.0,333795000
VOL,19,85,55632500.0,333795000
VOL,20,85,55632500.0,333795000
VOL,21,85,55632500.0,333795000
MLG,15,85,55632500.0,333795000
MLG,16,85,55632500.0,333795000
MLG,17,85,55632500.0,333795000
MLG,18,85,55632500.0,333795000
MLG,19,85,55632500.0,333795000
MLG,20,85,55632500.0,333795000
MLG,21,85,55632500.0,333795000
MLD,15,85,55632500.0,333795000
MLD,16,85,55632500.0,333795000
